what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474674236221
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1474674247693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474674250948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474674268846
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474674273815
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474674345292
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1474674373570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474674375301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474674390942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474674392850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1474674431091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474674434414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474674456602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474674461921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474674474442
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1474674476847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474674482088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474674493148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474674497977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474674511384
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474674511502
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474674511580
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474674514055
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474674516022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474674524608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474674577134
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1474674582359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474674586178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474674714088
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474674716937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1474674767570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474674770875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474674820846
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1474674831737
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474674834619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474674838503
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1474674895866
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474674900049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474674901782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474674954365
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474674954543
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474674954817
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474674955172
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1474674989876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474674993722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474675472059
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474675474506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676009354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676018967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676024876
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1474676028151
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676031079
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676047099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676052593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676059260
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474676059408
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474676059482
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474676061429
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474676062378
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474676062378
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1474676068286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676072375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676083945
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474676084066
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474676084161
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474676089021
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474676100845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676119904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676164578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676203214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676207010
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1474676207072
error,log,,,"Internal Error",1474676244921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676404284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676405547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676406771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676407621
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474676407677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676422661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676424605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676449291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676457481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676481200
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676483243
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474676483291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676522325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676523642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676526027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676527393
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474676527440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676538784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676540442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676569659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676581119
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1474676599947
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474676603153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676617729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676632397
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474676637552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474676651341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676670597
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676675677
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676677821
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676678278
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676678304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676678328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676678354
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676678380
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676678404
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676678429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676678455
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676678488
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676678512
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676678537
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676678562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676678588
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676678612
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676678637
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676678659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676678685
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676678709
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676678735
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676678761
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676678788
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676678811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676678835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676678859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676678884
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676678909
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676678935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676678959
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676678983
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676679010
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676679036
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676679060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676679083
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676679108
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676679135
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676679160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676679185
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676679207
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676679486
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676679951
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676679977
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676680000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676680027
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676680050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676680315
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676680518
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1474676681248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676707015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676729815
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1474676738115
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474676741763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676741798
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676743758
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474676743861
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474676743861
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1474676745838
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474676745839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474676751889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474677524366
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1474677526824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474677533727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474677544166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474677553973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474677565859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474677574216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474677589927
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474677590046
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474677590103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474677727493
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474677727641
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1474677749992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474677754624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474677760589
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474677760671
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474677760736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474677817271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474677817418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474677825281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474677827163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474677829093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474677830933
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474677830976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474677855427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474677856893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474677857028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474677859118
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1474677882761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474677883503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474679107410
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1474679111843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474679120019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474679133963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474679142883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474679153508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474679159461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474679166236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474679167574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474679170981
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474679176239
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474679188667
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474679188779
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474679188852
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1474679191569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474679194446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474679203769
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474679203847
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474679203919
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1474679206601
